,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
162,163,008400,华泰柏瑞中证科技ETF联接C,2021-11-15,1.6123,1.6123,-0.37,2.08,5.67,3.70,14.49,21.91,,,14.36,61.23,22.4408,0.00%
163,164,006441,中信建投中证500增强C,2021-11-12,1.6292,1.6292,0.43,2.11,1.01,0.96,14.49,25.53,,,25.05,62.92,24.6423,0.00%
164,165,007571,南方上证380ETF联接C,2021-11-15,2.0692,2.0692,-0.41,1.67,1.15,1.57,14.48,19.36,56.41,,17.77,57.27,18.3864,0.00%
165,166,160420,华安创业板50指数,2021-11-15,1.7811,0.6797,-0.98,0.12,4.05,2.57,14.42,33.16,141.92,182.13,20.09,-32.03,34.2734,0.12%
166,167,005391,工银创业板ETF联接C,2021-11-12,1.7921,1.7921,-0.07,2.20,8.49,0.95,14.41,24.46,95.60,135.52,14.08,79.21,23.9779,0.00%
167,168,007464,交银创业板50指数A,2021-11-15,2.2949,,-0.96,0.11,4.04,2.68,14.39,34.09,,,20.25,129.49,35.1768,0.12%
168,169,008279,国泰中证煤炭ETF联接A,2021-11-15,1.7375,1.7375,-1.03,-5.02,-18.48,-9.43,14.35,50.07,,,36.39,73.75,46.4625,0.10%
169,170,008280,国泰中证煤炭ETF联接C,2021-11-15,1.7283,1.7283,-1.03,-5.03,-18.50,-9.50,14.18,49.62,,,36.03,72.83,46.0361,0.00%
170,171,007465,交银创业板50指数C,2021-11-15,2.2771,,-0.97,0.11,4.01,2.58,14.16,33.56,,,19.84,127.71,34.6510,0.00%
171,172,160638,鹏华中证一带一路主题指数(LOF),2021-11-12,1.7270,0.7770,0.35,0.94,-2.81,1.83,14.07,29.75,67.48,82.01,24.16,-19.49,28.4015,0.12%
172,173,160422,华安创业板50ETF联接A,2021-11-15,2.7302,1.9254,-0.88,0.17,3.78,2.05,13.99,32.97,134.53,188.49,19.68,92.54,33.9282,0.12%
173,174,009046,东财创业板A,2021-11-15,1.8813,1.8813,-0.78,0.63,3.75,2.28,13.94,29.41,,,17.99,88.13,30.1730,0.12%
174,175,160424,华安创业板50ETF联接C,2021-11-15,2.7147,2.7147,-0.88,0.17,3.76,1.98,13.85,32.64,133.36,,19.43,165.78,33.6000,0.00%
175,176,009336,平安中证500指数增强A,2021-11-15,1.3766,1.3766,-1.03,0.50,1.65,1.10,13.82,16.68,,,12.44,37.66,16.7548,0.12%
176,177,009047,东财创业板C,2021-11-15,1.8736,1.8736,-0.78,0.63,3.73,2.21,13.80,29.10,,,17.73,87.36,29.8515,0.00%
177,178,002076,浙商中证500指数增强A,2021-11-15,1.7776,1.7776,-0.59,1.13,-0.56,-1.49,13.78,29.36,96.33,116.23,24.49,77.76,28.7978,0.15%
178,179,001361,景顺中证科技传媒通信150ETF联接,2021-11-12,0.7720,0.7720,0.39,2.12,8.12,-1.15,13.70,4.32,41.13,73.87,6.48,-22.80,5.0340,0.12%
179,180,000478,建信中证500指数增强A,2021-11-12,3.0942,3.0942,0.57,2.60,2.02,-0.69,13.69,18.14,60.22,79.30,18.01,209.42,17.1380,0.15%
180,181,007386,浙商中证500指数增强C,2021-11-15,1.7640,1.7640,-0.59,1.12,-0.60,-1.58,13.58,28.90,94.94,,24.11,80.07,28.3545,0.00%
181,182,163111,申万菱信中小企业100指数(LOF)A,2021-11-12,1.6482,2.4471,0.41,1.08,6.27,2.37,13.58,13.61,69.08,101.47,9.21,123.66,14.0544,0.12%
182,183,009337,平安中证500指数增强C,2021-11-15,1.3664,1.3664,-1.04,0.49,1.61,0.96,13.53,16.08,,,11.94,36.64,16.1716,0.00%
183,184,011612,华夏科创板50ETF联接A,2021-11-12,1.1259,1.1259,0.22,2.93,8.58,-8.61,13.45,,,,,12.59,12.59,0.12%
184,185,007799,申万菱信中小企业100指数(LOF)C,2021-11-12,1.87,1.87,0.41,1.08,6.24,2.30,13.42,13.28,68.07,,8.93,87,13.7124,0.00%
185,186,005633,建信中证500指数增强C,2021-11-12,3.0365,3.0365,0.57,2.59,1.98,-0.81,13.41,17.55,58.61,76.57,17.50,28.04,16.5598,0.00%
186,187,007932,鹏华中证500ETF联接A,2021-11-12,1.4990,1.4990,0.56,2.29,2.92,1.19,13.40,19.33,,,18.42,49.90,18.1059,0.12%
187,188,011613,华夏科创板50ETF联接C,2021-11-12,1.1240,1.1240,0.22,2.93,8.57,-8.67,13.32,,,,,12.40,12.4,0.00%
188,189,003016,中金中证500A,2021-11-15,1.8461,1.8461,-0.73,1.50,1.32,1.84,13.30,24.94,83.89,107.80,20.60,84.61,24.1306,0.10%
189,190,008001,鹏华中证500ETF联接C,2021-11-12,1.4935,1.4935,0.57,2.28,2.90,1.14,13.29,19.10,,,18.22,49.35,17.8769,0.00%
190,191,161631,融通人工智能指数(LOF)A,2021-11-12,1.5618,1.5618,0.28,1.77,8.17,-2.84,13.26,2.26,45.81,98.53,7.02,56.18,2.6217,0.12%
191,192,006938,鹏华中证500指数(LOF)C,2021-11-12,1.9970,1.9970,0.55,2.25,2.83,1.22,13.21,19.15,71.27,,17.40,99.70,17.8867,0.00%
192,193,160616,鹏华中证500指数(LOF)A,2021-11-12,1.8970,1.8970,0.53,2.26,2.82,1.23,13.19,19.31,71.83,92.98,17.53,89.70,18.0460,0.12%
193,194,008749,富国中证科技50策略ETF联接A,2021-11-15,1.2394,1.2394,-0.37,2.24,5.79,2.12,13.17,9.01,,,7.91,23.94,9.4589,0.12%
194,195,008585,华夏中证人工智能主题ETF联接A,2021-11-12,0.9372,0.9372,0.40,1.84,7.81,-3.12,13.13,0.80,,,5.43,-6.28,1.1221,0.12%
195,196,003578,中金中证500C,2021-11-15,1.8353,1.8353,-0.73,1.49,1.29,1.74,13.07,24.44,82.42,104.90,20.19,69.98,23.6407,0.00%
196,197,009239,融通人工智能指数(LOF)C,2021-11-12,1.5522,1.5522,0.28,1.76,8.14,-2.93,13.04,1.86,,,6.67,27.05,2.2261,0.00%
197,198,010992,东财中证500A,2021-11-15,1.1433,1.1433,-0.76,1.03,1.23,1,13.01,,,,,14.33,15.21,0.12%
198,199,006248,华夏创业板ETF联接A,2021-11-15,2.3681,2.3681,-0.78,0.64,3.61,1.82,12.98,28.07,106.05,146.63,17.04,136.81,28.8244,0.12%
199,200,008586,华夏中证人工智能主题ETF联接C,2021-11-12,0.9333,0.9333,0.40,1.84,7.80,-3.19,12.98,0.50,,,5.16,-6.67,0.8319,0.00%
200,201,008750,富国中证科技50策略ETF联接C,2021-11-15,1.2308,1.2308,-0.37,2.23,5.76,2.01,12.94,8.57,,,7.52,23.08,9.0283,0.00%
201,202,011614,工银科创板50ETF联接A,2021-11-12,1.1233,1.1233,0.20,2.92,8.46,-8.67,12.82,,,,,12.33,12.33,0.10%
202,203,006249,华夏创业板ETF联接C,2021-11-15,2.3452,2.3452,-0.78,0.63,3.58,1.74,12.80,27.69,104.80,144.39,16.73,134.52,28.4426,0.00%
203,204,005994,国投中证500指数量化增强A,2021-11-15,2.3148,2.3148,-0.50,0.86,-1.64,-2.07,12.80,25.21,88.07,130.86,21.03,131.48,24.1409,0.12%
204,205,161032,富国中证煤炭指数(LOF)A,2021-11-15,1.42,0.9890,-1.05,-5.02,-18.58,-8.97,12.79,46.74,69.96,67.93,33.71,-1.06,42.9850,0.00%
205,206,010993,东财中证500C,2021-11-15,1.1395,1.1395,-0.77,1.01,1.19,0.89,12.78,,,,,13.95,14.83,0.00%
206,207,160633,鹏华券商A,2021-11-12,1.1480,0.6610,-0.35,3.89,0.97,5.32,12.77,-2.55,30.22,60.56,-5.67,-30.26,-2.1312,0.12%
207,208,006729,万家中证500指数增强A,2021-11-12,1.8328,1.9019,0.26,2.12,1.02,-0.29,12.71,20.63,73.69,,19.68,92.21,19.6660,0.10%
208,209,012044,鹏华券商C,2021-11-12,1.1110,1.1110,-0.36,3.83,0.91,5.21,12.68,,,,,11.10,11.1,0.00%
209,210,001879,长城创业板指数增强A,2021-11-15,2.6771,2.6771,-1.14,0.64,1.53,0.79,12.64,28.39,116.51,202.53,14.47,167.71,29.6749,0.15%
210,211,585001,东吴中证新兴指数,2021-11-12,1.9126,1.9126,0.21,1.12,5.25,-2.41,12.61,17.81,77.92,102.82,9.38,91.26,16.9857,0.12%
211,212,007089,国投中证500指数量化增强C,2021-11-15,2.2899,2.2899,-0.50,0.86,-1.67,-2.17,12.58,24.73,86.58,,20.62,96.90,23.6701,0.00%
212,213,007943,富安达中证500指数增强,2021-11-12,1.3782,1.3782,0.57,2.34,0.22,0.24,12.58,14.69,,,13.43,37.82,13.6004,0.12%
213,214,011615,工银科创板50ETF联接C,2021-11-12,1.1202,1.1202,0.20,2.91,8.42,-8.77,12.58,,,,,12.02,12.02,0.00%
214,215,270026,广发中小企业300ETF联接A,2021-11-15,1.6048,1.6048,-0.51,1.17,3.98,2.30,12.57,12.01,59.51,79.51,8.96,60.48,12.1922,0.12%
215,216,006730,万家中证500指数增强C,2021-11-12,1.8112,1.8784,0.27,2.11,0.99,-0.38,12.49,20.15,72.27,,19.27,89.76,19.1914,0.00%
216,217,006928,长城创业板指数增强C,2021-11-15,2.64,2.64,-1.15,0.63,1.50,0.71,12.47,28,114.91,,14.17,203.69,29.2893,0.00%
217,218,010432,广发中小企业300ETF联接C,2021-11-15,1.5997,1.5997,-0.52,1.16,3.96,2.24,12.45,11.79,,,8.77,14.02,11.9769,0.00%
218,219,001214,华泰柏瑞中证500ETF联接A,2021-11-15,0.8730,0.8730,-0.75,1.14,1.25,0.97,12.40,18.89,63.03,76.65,16.80,-12.70,18.3371,0.10%
219,220,006438,博时央调ETF联接A,2021-11-15,1.3527,1.3527,-0.54,1.78,0.90,3.20,12.40,19.32,36.64,35.27,11.75,35.27,18.6736,0.12%
220,221,161025,富国中证移动互联网指数(LOF),2021-11-15,1.0340,1.6990,-0.10,1.77,5.19,1.67,12.39,8.61,64.63,116.53,6.82,58.73,9.1735,0.12%
221,222,009012,平安创业板ETF联接A,2021-11-15,1.7328,1.7328,-0.77,0.61,3.59,1.89,12.37,26.89,,,16.25,73.28,27.6275,0.06%
222,223,006087,华泰柏瑞中证500ETF联接C,2021-11-15,0.8756,0.8756,-0.75,1.13,1.23,0.90,12.26,18.60,62.24,77.18,16.56,49.47,18.0359,0.00%
223,224,006196,华夏中证央企ETF联接A,2021-11-15,1.3638,1.3638,-0.52,1.77,0.87,3.32,12.25,18.95,36.78,36.38,11.62,36.38,18.2728,0.12%
224,225,501036,汇添富中证500A,2021-11-15,1.2744,1.2744,-0.76,1.01,1.06,0.66,12.19,18.03,61.48,73.67,16.69,27.44,17.4625,0.08%
225,226,006439,博时央调ETF联接C,2021-11-15,1.3388,1.3388,-0.53,1.76,0.87,3.10,12.17,18.85,35.55,33.88,11.36,33.88,18.1946,0.00%
226,227,004069,南方中证全指证券公司ETF联接A,2021-11-12,1.1915,1.1915,-0.40,3.85,0.95,5.28,12.16,-2.96,29.22,57.27,-6.12,19.15,-2.6314,0.12%
227,228,163113,申万菱信中证申万证券行业指数,2021-11-12,0.97,2.0089,-0.40,3.83,0.94,5.09,12.15,-6.53,15.15,35.60,-7.72,47.22,-6.2892,0.12%
228,229,009013,平安创业板ETF联接C,2021-11-15,1.7215,1.7215,-0.77,0.60,3.56,1.79,12.15,26.39,,,15.85,72.15,27.1268,0.00%
229,230,006119,银华中证央企结构调整ETF联接,2021-11-15,1.2725,1.2725,-0.50,1.72,0.65,3.28,12.13,19.78,36.01,27.25,11.81,27.25,19.1226,0.12%
230,231,050021,博时创业板ETF联接A,2021-11-15,2.7915,2.7915,-0.78,0.61,3.53,1.69,12.08,26.11,100.86,139.43,15.43,179.12,26.8497,0.08%
231,232,008396,博时中证500ETF联接A,2021-11-15,1.4605,1.4605,-0.73,1.07,1.13,0.93,12.08,18.44,,,15.99,46.05,17.7714,0.12%
232,233,006197,华夏中证央企ETF联接C,2021-11-15,1.3515,1.3515,-0.52,1.76,0.84,3.24,12.07,18.59,35.95,35.15,11.33,35.15,17.9238,0.00%
233,234,501037,汇添富中证500C,2021-11-15,1.2622,1.2622,-0.75,1,1.04,0.59,12.06,17.73,60.67,72.41,16.44,26.22,17.1734,0.00%
234,235,004070,南方中证全指证券公司ETF联接C,2021-11-12,1.1692,1.1692,-0.40,3.84,0.91,5.18,11.94,-3.34,28.20,55.42,-6.45,16.92,-3.0112,0.00%
235,236,008397,博时中证500ETF联接C,2021-11-15,1.4523,1.4523,-0.74,1.06,1.10,0.85,11.90,18.07,,,15.68,45.23,17.4238,0.00%
236,237,161718,招商沪深300高贝塔,2021-11-15,1.2286,1.4214,-1.02,0.29,0.87,-2.22,11.77,2.49,37.20,66.63,0.19,39.22,3.0125,0.10%
237,238,010157,汇安中证500增强A,2021-11-12,1.1468,1.1468,0.68,2.82,5.57,0.64,11.74,,,,14.66,14.68,14.6800,0.12%
238,239,160636,鹏华中证移动互联网指数(LOF),2021-11-12,1.0210,1.0450,-0.10,1.79,8.04,-1.16,11.71,4.83,64.25,117.12,2.61,9.99,5.5843,0.12%
239,240,165522,信诚中证TMT产业主题指数(LOF)A,2021-11-12,0.9393,1.6159,0.44,2.47,8.70,-0.71,11.69,1.70,35.96,72.25,2.99,36.43,1.9206,0.10%
240,241,168204,中融中证煤炭指数(LOF),2021-11-15,1.3270,1.3270,-1.04,-3.39,-18.63,-5.36,11.66,51.92,70.21,60.39,37.68,1.47,47.7033,0.00%
241,242,010158,汇安中证500增强C,2021-11-12,1.1422,1.1422,0.68,2.81,5.53,0.54,11.51,,,,14.25,14.22,14.2200,0.00%
242,243,110026,易方达创业板ETF联接A,2021-11-15,3.3889,3.3889,-0.79,0.58,3.54,1.54,11.48,24.47,95.30,129.88,14.16,238.89,25.2209,0.12%
243,244,007028,易方达中证500ETF联接A,2021-11-15,1.5402,1.5402,-0.76,0.99,1.12,0.78,11.37,17.28,59.95,,15.40,54.02,16.7707,0.05%
244,245,010785,博时创业板指数A,2021-11-15,1.1405,1.1405,-0.79,0.48,3.32,0.89,11.37,,,,,14.05,14.96,0.08%
245,246,004744,易方达创业板ETF联接C,2021-11-15,3.3534,3.3534,-0.79,0.58,3.52,1.48,11.34,24.16,94.33,127.78,13.91,85.33,24.9150,0.00%
246,247,007029,易方达中证500ETF联接C,2021-11-15,1.5355,1.5355,-0.77,0.99,1.10,0.75,11.31,17.15,59.63,,15.30,53.55,16.6616,0.00%
247,248,006214,平安500ETF联接A,2021-11-12,1.5892,1.5892,0.49,2.15,2.78,0.92,11.27,15.92,53.12,67.41,14.44,58.92,14.6940,0.10%
248,249,001592,天弘创业板ETF联接基金A,2021-11-15,1.3326,1.3326,-0.80,0.60,3.60,1.38,11.24,24.96,98.22,135.73,14.32,33.26,25.7183,0.10%
249,250,006215,平安500ETF联接C,2021-11-12,1.5841,1.5841,0.49,2.15,2.77,0.89,11.22,15.80,52.80,66.87,14.34,58.41,14.5740,0.00%
250,251,161022,富国创业板指数(LOF)A,2021-11-15,1.4040,1.8970,-0.78,0.65,3.54,1.45,11.16,24.14,96.50,134.44,13.78,116.93,24.8897,0.12%
251,252,008020,华富中证人工智能产业ETF联接A,2021-11-15,1.0031,1.0031,-0.09,1.93,5.56,0.27,11.16,-0.69,,,3.96,0.31,-0.7120,0.10%
252,253,003765,广发创业板ETF联接A,2021-11-15,1.8066,1.8066,-0.77,0.61,3.55,1.36,11.13,23.44,91.50,123.31,13.31,80.66,24.1544,0.12%
253,254,001593,天弘创业板ETF联接基金C,2021-11-15,1.3106,1.3106,-0.79,0.59,3.59,1.33,11.12,24.71,97.44,134.29,14.11,31.06,25.4725,0.00%
254,255,010786,博时创业板指数C,2021-11-15,1.1368,1.1368,-0.79,0.47,3.29,0.76,11.11,,,,,13.68,14.59,0.00%
255,256,003766,广发创业板ETF联接C,2021-11-15,1.8009,1.8009,-0.77,0.61,3.54,1.31,11.02,23.19,90.73,122.25,13.11,80.09,23.9093,0.00%
256,257,008021,华富中证人工智能产业ETF联接C,2021-11-15,0.9983,0.9983,-0.09,1.93,5.53,0.19,10.98,-0.99,,,3.69,-0.17,-1.0105,0.00%
257,258,000008,嘉实中证500ETF联接A,2021-11-12,1.9682,2.0342,0.51,2.24,2.86,0.89,10.85,14.66,48.73,62.30,13.93,106.94,13.4605,0.12%
258,259,501030,汇添富中证环境治理指数A,2021-11-15,0.6307,0.6307,1.28,3.53,5.31,8.07,10.84,6.52,18,10.75,14.63,-36.93,4.6379,0.12%
259,260,161118,易方达中小企业100(LOF)A,2021-11-15,1.6247,1.6247,-0.73,0.17,3.07,2.27,10.84,10.60,63.83,90.58,5.91,111.08,11.3409,0.12%
260,261,002311,创金合信中证500指数增强A,2021-11-12,1.3264,1.5470,0.65,1.79,2.75,-1.01,10.79,16.84,68.27,91.87,14.36,55.90,15.8315,0.15%
261,262,002316,创金合信中证500指数增强C,2021-11-12,1.3269,1.5477,0.65,1.79,2.74,-1.04,10.72,16.72,67.93,91.05,14.26,55.96,15.7116,0.00%
262,263,011610,华泰柏瑞科创板50ETF联接A,2021-11-15,1.1145,1.1145,-0.50,2.14,4.71,-7.07,10.71,,,,,11.45,12.01,0.10%
263,264,070039,嘉实中证500ETF联接C,2021-11-12,1.5428,1.5428,0.51,2.23,2.83,0.79,10.63,14.21,47.57,61.23,13.54,54.28,13.0174,0.00%
264,265,006048,长城中证500指数增强A,2021-11-15,1.7058,1.7058,-0.36,1.08,-2.49,-3.84,10.62,25.34,72.53,94.15,21.67,70.58,24.3553,0.12%
265,266,501031,汇添富中证环境治理指数C,2021-11-15,0.6255,0.6255,1.28,3.53,5.29,7.96,10.61,6.09,17.07,9.76,14.23,-37.45,4.2363,0.00%
266,267,000826,广发百发100指数A,2021-11-15,1.6690,2.0290,-1.07,0.54,1.58,-1.24,10.60,12.77,52.42,113.15,8.66,113.62,13.8326,0.12%
267,268,165525,信诚中证基建工程指数(LOF)A,2021-11-12,0.7608,0.7688,-0.41,1.81,-1.08,3.79,10.58,6.70,8.53,-3.94,13.38,-23.28,5.9610,0.10%
268,269,011611,华泰柏瑞科创板50ETF联接C,2021-11-15,1.1126,1.1126,-0.50,2.15,4.69,-7.13,10.57,,,,,11.26,11.82,0.00%
269,270,001351,诺安中证500指数增强A,2021-11-15,1.1041,1.1041,-1.35,1.12,1.15,1.40,10.56,17.71,65.19,73.60,11.84,10.41,17.8477,0.12%
270,271,001052,华夏中证500ETF联接A,2021-11-12,0.8070,0.8070,0.51,2.20,2.79,0.79,10.55,14.79,48.89,62.70,13.31,-19.30,13.5820,0.12%
271,272,000827,广发百发100指数E,2021-11-15,1.6660,2.0260,-1.07,0.54,1.59,-1.24,10.55,12.80,52.42,113.04,8.60,113.27,13.7838,0.06%
272,273,007413,长城中证500指数增强C,2021-11-15,1.6833,1.6833,-0.37,1.07,-2.51,-3.91,10.46,24.98,71.33,,21.36,80.57,23.9909,0.00%
273,274,160137,南方中证互联网指数(LOF),2021-11-15,1.0559,1.0559,0.46,3.07,5.74,3.64,10.39,3.96,37.34,67.80,4.73,14.66,3.5666,0.12%
274,275,010355,诺安中证500指数增强C,2021-11-15,1.0997,1.0997,-1.36,1.11,1.10,1.29,10.36,17.25,,,11.47,17.36,17.4197,0.00%
275,276,006382,华夏中证500ETF联接C,2021-11-12,0.7973,0.7973,0.50,2.20,2.76,0.68,10.34,14.34,47.65,61.07,12.92,53.33,13.1243,0.00%
276,277,006682,景顺长城中证500增强,2021-11-12,1.6044,1.6044,0.19,1.54,-0.65,-2.98,10.32,22.90,73.15,,20.20,60.44,21.3983,0.15%
277,278,162510,国联安中小综指(LOF),2021-11-12,1.1590,1.9470,0.70,2.84,6.04,1.13,10.17,5.08,37.32,54.12,5.17,109.82,4.6029,0.12%
278,279,009608,广发中证500指数增强A,2021-11-15,1.1492,1.1492,-0.86,1.40,-0.14,-1.89,10.17,15.77,,,13.24,14.92,15.3089,0.15%
279,280,161123,易方达中证万得并购重组(LOF),2021-11-15,1.3010,0.5243,-0.35,0.74,-3.09,0.61,10.16,9.46,47.22,59.70,8.61,-46.56,8.6099,0.10%
280,281,000962,天弘中证500ETF联接A,2021-11-15,1.2903,1.2903,-0.75,0.95,0.95,0.38,10.01,15.44,53.17,64.71,13.66,29.03,14.9107,0.10%
281,282,012116,中银创业板ETF发起联接A,2021-11-15,1.1385,1.1385,-0.81,0.49,3.32,0.90,9.98,,,,,13.85,14.78,0.10%
282,283,009609,广发中证500指数增强C,2021-11-15,1.1441,1.1441,-0.87,1.39,-0.17,-2,9.95,15.29,,,12.84,14.41,14.8358,0.00%
283,284,162711,广发中证500ETF联接A,2021-11-15,1.5898,1.5898,-0.76,1.01,1.13,0.30,9.94,14.53,48.41,56.80,13.28,58.98,14.0214,0.12%
284,285,501069,华宝标普中国A股质量价值,2021-11-15,1.5467,1.5467,0.76,3.55,4.77,3.85,9.94,7.63,53.61,,7.22,54.65,5.7964,0.10%
285,286,164809,工银中证500ETF联接A,2021-11-12,1.2845,1.6167,0.49,2.18,2.72,0.52,9.93,13.25,45.91,60.77,12.39,73.47,12.0953,0.10%
286,287,005919,天弘中证500ETF联接C,2021-11-15,1.3130,1.3130,-0.76,0.95,0.93,0.33,9.90,15.21,52.55,63.72,13.45,31.30,14.6845,0.00%
287,288,001241,国寿安保中证500ETF联接,2021-11-12,0.7101,0.7101,0.50,2.20,2.72,0.61,9.87,14.33,46.99,62.46,13.42,-29,13.1273,0.12%
288,289,217019,招商深证TMT50ETF联接A,2021-11-15,2.1951,2.1951,-0.10,1.61,5.56,1.96,9.86,8.67,56.89,106.25,6.51,119.51,9.5146,0.15%
289,290,002906,南方中证500量化增强A,2021-11-15,1.4150,1.4150,-1.53,0.14,0.43,-2.95,9.86,12.21,58.99,70.28,6.63,41.50,12.7943,0.15%
290,291,660011,农银中证500指数,2021-11-12,1.7859,1.7859,0.49,2.19,2.67,0.52,9.85,12.64,43.02,55.39,11.72,78.59,11.5142,0.15%
291,292,002903,广发中证500ETF联接C,2021-11-15,1.2652,1.2652,-0.77,1,1.11,0.25,9.83,14.29,47.82,55.87,13.09,26.52,13.7986,0.00%
292,293,012117,中银创业板ETF发起联接C,2021-11-15,1.1369,1.1369,-0.81,0.50,3.31,0.85,9.83,,,,,13.69,14.62,0.00%
293,294,005223,广发中证基建工程ETF联接A,2021-11-15,0.8157,0.8157,-0.45,0.98,-0.32,3.37,9.81,8.51,14.84,3.01,13.69,-18.43,7.0691,0.10%
294,295,001455,景顺长城中证500ETF联接,2021-11-12,1.0350,1.0350,0.49,2.17,2.68,0.10,9.76,13.36,51.98,66.94,12.26,3.50,12.1343,0.12%
295,296,006783,红土创新中证500增强A,2021-11-15,1.6622,1.6622,0.11,1.28,-1.69,-2.04,9.75,19.50,67.68,,18.53,66.22,18.1779,0.12%
296,297,160119,南方中证500ETF联接A,2021-11-15,1.8710,1.9710,-0.77,0.96,1.02,0.22,9.71,14.14,50.16,59.33,12.59,104.35,13.6315,0.12%
297,298,008928,泰达消费红利指数A,2021-11-15,1.7547,1.7547,0.25,0.55,3.42,8.31,9.71,18.56,,,12.86,75.47,16.0676,0.12%
298,299,005224,广发中证基建工程ETF联接C,2021-11-15,0.8116,0.8116,-0.45,0.97,-0.33,3.32,9.69,8.29,14.39,2.60,13.49,-18.84,6.8685,0.00%
299,300,002907,南方中证500量化增强C,2021-11-15,1.3950,1.3950,-1.48,0.14,0.43,-3.06,9.67,11.78,57.81,68.28,6.25,39.50,12.2918,0.00%
300,301,004192,招商中证500指数A,2021-11-15,1.4415,1.4415,-0.57,1.46,-0.39,-0.80,9.64,12.21,59.72,73.22,11.68,44.15,11.4982,0.12%
301,302,004409,招商深证TMT50ETF联接C,2021-11-15,2.1613,2.1613,-0.10,1.60,5.53,1.86,9.63,8.24,55.65,103.80,6.13,43.99,9.0749,0.00%
302,303,006784,红土创新中证500增强C,2021-11-15,1.6497,1.6497,0.10,1.27,-1.71,-2.11,9.59,19.14,66.74,,18.22,64.97,17.8321,0.00%
303,304,008929,泰达消费红利指数C,2021-11-15,1.7476,1.7476,0.25,0.55,3.40,8.24,9.57,18.26,,,12.60,74.76,15.7800,0.00%
304,305,700002,平安深证300指数增强,2021-11-15,2.9770,3.0570,-0.53,0.13,1.19,1.36,9.53,18.37,81.86,134.59,9.85,220.69,18.2070,0.12%
305,306,011608,易方达科创板50ETF联接A,2021-11-15,1.1082,1.1082,-0.50,2.15,4.80,-7.19,9.52,,,,,10.82,11.38,0.06%
306,307,004348,南方中证500ETF联接C,2021-11-15,1.8450,1.9450,-0.77,0.96,0.99,0.12,9.50,13.69,48.97,57.44,12.20,16.86,13.1848,0.00%
307,308,011609,易方达科创板50ETF联接C,2021-11-15,1.1075,1.1075,-0.49,2.15,4.80,-7.20,9.47,,,,,10.75,11.3,0.00%
308,309,004193,招商中证500指数C,2021-11-15,1.4278,1.4278,-0.56,1.46,-0.43,-0.90,9.43,11.76,58.45,71.14,11.29,42.78,11.0518,0.00%
309,310,161017,富国中证500指数增强(LOF)A,2021-11-15,2.51,2.8790,-0.59,0.80,-0.67,-2.68,9.42,19.07,59.26,75.68,13.99,211.13,18.6003,0.15%
310,311,006611,人保中证500指数,2021-11-15,1.6949,1.6949,-0.74,0.92,0.73,-0.01,9.34,13.52,53.11,,11.97,69.49,13.0495,0.06%
311,312,001556,天弘中证500指数增强A,2021-11-15,1.4223,1.4223,-0.77,1.06,-1.92,-3.44,9.32,21.92,83.17,106.34,15.78,42.23,21.3838,0.15%
312,313,590007,中邮中证500指数增强A,2021-11-12,1.4164,1.9264,0.43,1.43,0.67,-1.91,9.26,7.76,49.25,67.23,7.07,110.87,7.2299,0.15%
313,314,008112,中泰中证500指数增强A,2021-11-15,1.5121,1.5121,-0.64,0.87,-0.68,-1.65,9.25,15.49,,,12.68,51.21,15.0786,0.10%
314,315,001557,天弘中证500指数增强C,2021-11-15,1.3938,1.3938,-0.78,1.05,-1.94,-3.51,9.15,21.55,82.08,104.34,15.48,39.38,21.0322,0.00%
315,316,008124,中邮中证500指数增强C,2021-11-12,1.4285,1.4285,0.42,1.43,0.64,-1.99,9.09,7.44,,,6.79,42.85,6.9076,0.00%
316,317,003429,中证兴业中高等级信用债指数,2021-11-12,1.0704,1.3004,0.01,0.06,0.40,6.80,9.06,11.69,16.83,22.67,11.36,34.19,11.7979,0.06%
317,318,008113,中泰中证500指数增强C,2021-11-15,1.5004,1.5004,-0.64,0.86,-0.71,-1.76,9.02,15.03,,,12.27,50.04,14.6186,0.00%
318,319,006909,华夏战略新兴成指ETF联接A,2021-11-12,2.3143,2.3143,0.17,1.66,4.37,-4.64,8.94,20.75,100.95,,8.12,131.43,20.9206,0.12%
319,320,164908,交银中证环境治理(LOF)A,2021-11-15,0.5521,,1.28,3.56,5.36,7.83,8.90,4.37,12.67,1.86,12.44,-44.79,2.2702,0.12%
320,321,007593,鹏扬中证500质量成长指数A,2021-11-15,1.7808,1.7808,-0.23,1.29,-0.77,0.82,8.86,20.05,80.63,,19.73,78.08,19.7357,0.12%
321,322,006910,华夏战略新兴成指ETF联接C,2021-11-12,2.2974,2.2974,0.17,1.65,4.34,-4.71,8.77,20.39,99.74,,7.84,129.74,20.5605,0.00%
322,323,007885,中融中证500ETF联接A,2021-11-15,1.3304,1.3304,-0.72,0.85,0.81,-0.05,8.73,12.98,,,12.06,33.04,12.5567,0.10%
323,324,007994,华夏中证500指数增强A,2021-11-15,1.7473,1.7473,-0.95,1.35,-1.93,-3.09,8.72,27.50,,,24.73,74.73,27.4086,0.12%
324,325,007594,鹏扬中证500质量成长指数C,2021-11-15,1.7628,1.7628,-0.23,1.28,-0.80,0.72,8.64,19.58,79.04,,19.32,76.28,19.2723,0.00%
