,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
1408,1409,009329,华宝中证消费龙头指数(LOF)C,2021-11-15,1.5017,1.5017,0.84,-0.48,-2.30,-0.19,-9.95,-2,,,-11.51,62.66,-3.3614,0.00%
1409,1410,006981,中金新医药股票A,2021-11-15,1.9779,1.9779,1.02,6.28,-5.47,-9.45,-9.97,7.89,53.91,,-3.83,97.79,6.4420,0.15%
1410,1411,004075,交银医药创新股票A,2021-11-15,3.4819,,0.80,5.38,-3.05,-9.69,-9.98,11.91,92.89,208.84,0.71,248.19,10.0803,0.15%
1411,1412,004856,广发中证全指建筑材料指数A,2021-11-15,1.3772,1.3772,0.04,4.80,-6.40,-8.72,-9.98,-5.04,44.03,71.57,-0.15,37.72,-7.0676,0.10%
1412,1413,001104,华安新丝路主题股票A,2021-11-15,2.4620,2.5710,-0.77,-0.81,-3.30,-5.71,-10.01,8.48,77.93,185.64,-5.42,157.64,8.4062,0.15%
1413,1414,165519,信诚中证800医药指数(LOF)A,2021-11-12,1.3254,2.0304,-0.03,0.65,-3.01,-6.79,-10.02,2.69,53.15,76.78,-3.89,144.98,2.3007,0.12%
1414,1415,540012,汇丰晋信恒生龙头指数A,2021-11-15,1.8793,2.4593,0.26,0.41,-3.68,-2.77,-10.03,-5.42,22.70,57.87,-12.79,168.37,-6.9407,0.12%
1415,1416,011013,长城消费30股票A,2021-11-15,0.9036,0.9036,0.38,-1.68,-8.36,-5.71,-10.03,,,,,-9.64,-9.98,0.15%
1416,1417,004857,广发中证全指建筑材料指数C,2021-11-15,1.3814,1.3814,0.04,4.80,-6.41,-8.76,-10.07,-5.23,43.49,71.37,-0.32,38.14,-7.2537,0.00%
1417,1418,008713,国泰中证全指家用电器ETF联接A,2021-11-15,1.2540,1.2540,0.62,1.38,2.50,-7.87,-10.08,-11.54,,,-11.02,25.40,-12.1272,0.10%
1418,1419,010196,易方达核心优势股票A,2021-11-15,0.8607,0.8607,0.31,-0.80,-3.26,-0.98,-10.12,,,,,-13.93,-14.2,0.15%
1419,1420,007005,中金新医药股票C,2021-11-15,1.9511,1.9511,1.01,6.26,-5.50,-9.54,-10.15,7.45,52.70,,-4.17,95.11,6.0212,0.00%
1420,1421,008714,国泰中证全指家用电器ETF联接C,2021-11-15,1.2481,1.2481,0.61,1.38,2.48,-7.93,-10.21,-11.81,,,-11.25,24.81,-12.3755,0.00%
1421,1422,501305,汇添富中证港股通(LOF)A,2021-11-15,0.8235,0.8235,-1.75,1.74,-5.76,-7.52,-10.26,-4.03,-8.42,-4.13,-2.44,-17.65,-2.1366,0.10%
1422,1423,010197,易方达核心优势股票C,2021-11-15,0.8579,0.8579,0.32,-0.81,-3.29,-1.08,-10.31,,,,,-14.21,-14.48,0.00%
1423,1424,011014,长城消费30股票C,2021-11-15,0.9008,0.9008,0.37,-1.69,-8.41,-5.85,-10.31,,,,,-9.92,-10.25,0.00%
1424,1425,007354,创金合信港股通量化股票A,2021-11-12,0.8459,0.8459,0.50,2.24,-2,-5.50,-10.33,,,,,-15.41,-15.41,0.15%
1425,1426,110003,易方达上证50增强A,2021-11-15,2.1981,4.1481,0.10,0.55,-2.89,-1.28,-10.35,-2.30,25.47,75.58,-13.89,600.84,-3.3296,0.15%
1426,1427,501306,汇添富中证港股通(LOF)C,2021-11-15,0.8109,0.8109,-1.76,1.72,-5.80,-7.62,-10.45,-4.42,-9.15,-5.26,-2.79,-18.91,-2.5272,0.00%
1427,1428,004746,易方达上证50增强C,2021-11-15,2.1732,2.2732,0.11,0.55,-2.91,-1.35,-10.46,-2.54,24.85,74.19,-14.08,97.61,-3.5718,0.00%
1428,1429,009502,国寿安保创新医药股票A,2021-11-12,0.9240,0.9240,0.64,3.98,-3.11,-8.61,-10.53,,,,-7.60,-7.60,-7.6,0.15%
1429,1430,161213,国投瑞银中证消费服务指数,2021-11-15,2.3330,2.3330,0.65,0.30,-1.73,-1.48,-10.54,-3.87,36.51,80.85,-11.23,133.30,-5.3878,0.12%
1430,1431,160127,南方新兴消费增长股票(LOF)A,2021-11-15,0.9280,0.9280,-0.18,-0.11,-1.99,-5.73,-10.56,-6.25,58.32,149.24,-11.78,338.81,-7.0300,0.15%
1431,1432,167302,方正富邦大湾区综指(LOF),2021-11-15,1.0788,1.0788,-0.15,1.40,-0.75,-5.43,-10.58,-8.95,9.28,,-11.52,7.88,-9.2482,0.10%
1432,1433,005303,嘉实医药健康股票A,2021-11-12,2.2887,2.2887,0.42,3.15,-7.94,-10.41,-10.62,9.66,80.77,159.96,2.20,128.87,9.3241,0.15%
1433,1434,009733,创金合信港股通大消费精选股票A,2021-11-12,0.8520,0.8520,0.88,2.70,4.39,-6.04,-10.63,-12.70,,,-17.47,-14.80,,0.15%
1434,1435,009503,国寿安保创新医药股票C,2021-11-12,0.9215,0.9215,0.66,3.97,-3.13,-8.67,-10.66,,,,-7.85,-7.85,-7.85,0.00%
1435,1436,007357,创金合信港股通量化股票C,2021-11-12,0.8403,0.8403,0.50,2.23,-2.07,-5.69,-10.68,,,,,-15.97,-15.97,0.00%
1436,1437,008407,恒生沪深港通细分行业龙头A,2021-11-15,1.0630,1.0630,-0.29,1.14,-2.20,-2.84,-10.73,-9.29,,,-13.30,6.30,-9.3529,0.12%
1437,1438,160144,南方新兴消费增长股票(LOF)C,2021-11-15,0.9229,0.9229,-0.19,-0.12,-2.04,-5.87,-10.84,,,,-12.24,-6.41,-6.226549,0.00%
1438,1439,008408,恒生沪深港通细分行业龙头C,2021-11-15,1.0566,1.0566,-0.29,1.13,-2.23,-2.94,-10.92,-9.66,,,-13.61,5.66,-9.7129,0.00%
1439,1440,009734,创金合信港股通大消费精选股票C,2021-11-12,0.8448,0.8448,0.87,2.67,4.32,-6.22,-10.94,-13.32,,,-17.96,-15.52,,0.00%
1440,1441,010204,中银港股通优势成长股票,2021-11-15,0.8818,0.8818,0.49,3.86,-0.80,-5.82,-10.97,,,,,-11.82,-12.25,0.15%
1441,1442,005304,嘉实医药健康股票C,2021-11-12,2.2194,2.2194,0.42,3.14,-8,-10.58,-10.98,8.79,77.98,154.20,1.50,121.94,8.4645,0.00%
1442,1443,000913,农银医疗保健股票,2021-11-12,2.7733,2.7733,0.66,4.59,-7.48,-11.75,-11.07,2.78,73.18,183.95,-0.68,177.33,1.7762,0.15%
1443,1444,006228,中欧医疗创新股票A,2021-11-15,2.5038,2.5038,0.89,6.31,-5.24,-9.14,-11.17,12.03,88.02,,-1.44,150.38,10.1954,0.15%
1444,1445,161721,招商沪深300地产等权重指数A,2021-11-15,0.7255,1.3872,-0.78,8.77,-5.14,-0.12,-11.18,-18.37,-10.05,9.02,-15.52,17.48,-18.7098,0.10%
1445,1446,008412,长盛竞争优势股票A,2021-11-12,1.0144,1.0144,0.28,1.74,-8.18,-10.70,-11.20,3.59,,,-7.62,1.44,3.6054,0.15%
1446,1447,010815,农银新兴消费股票,2021-11-12,0.8871,0.8871,-0.86,-1.56,-0.69,-6.28,-11.24,,,,,-11.29,-11.29,0.15%
1447,1448,001550,天弘中证医药100A,2021-11-15,1.0841,1.0841,1.03,3.85,-0.79,-4.77,-11.31,-4.54,36.79,61.69,-3.87,8.41,-6.2145,0.10%
1448,1449,001551,天弘中证医药100C,2021-11-15,1.0690,1.0690,1.04,3.85,-0.81,-4.82,-11.40,-4.74,36.25,60.73,-4.05,6.90,-6.4048,0.00%
1449,1450,501303,广发恒生中型股指数A,2021-11-15,0.9682,0.9682,-0.80,2.14,-3.63,-9.38,-11.44,-2.79,10.49,12.95,-9.06,-3.18,-2.7792,0.12%
1450,1451,006229,中欧医疗创新股票C,2021-11-15,2.4518,2.4518,0.89,6.30,-5.30,-9.33,-11.53,11.14,85.21,,-2.13,145.18,9.3212,0.00%
1451,1452,370023,上投摩根中证消费服务指数,2021-11-12,2.1014,2.2814,-0.27,-0.27,-2.38,-3.79,-11.54,-6.40,26.67,61.90,-13.59,145.92,-6.2294,0.12%
1452,1453,001764,广发沪港深新机遇股票,2021-11-15,1.4980,1.6350,0.27,3.81,-1.64,-6.78,-11.57,-4.59,51.77,68.13,-12.35,67.28,-5.9194,0.15%
1453,1454,008413,长盛竞争优势股票C,2021-11-12,1.0038,1.0038,0.27,1.72,-8.24,-10.88,-11.57,2.76,,,-8.26,0.38,2.7852,0.00%
1454,1455,006698,红土创新沪深300增强A,2021-11-15,1.4085,1.4085,0.30,0.17,-4.14,-6.89,-11.68,-2.45,32.01,,-9.99,40.85,-3.8348,0.12%
1455,1456,010777,浙商智选家居股票A,2021-11-15,0.8949,0.8949,0.27,5.69,1.83,-9.54,-11.68,,,,,-10.51,-10.75,0.15%
1456,1457,009017,银华港股通精选股票发起式,2021-11-15,1.2895,1.2895,0.72,3.54,-1.92,-10,-11.70,3.32,,,-6.46,28.95,0.6209,0.15%
1457,1458,004996,广发恒生中型股指数C,2021-11-15,0.9515,0.9515,-0.80,2.13,-3.68,-9.52,-11.72,-3.37,9.18,11.18,-9.54,-4.85,-3.3552,0.00%
1458,1459,163118,申万菱信中证申万医药生物指数(LOF),2021-11-12,1.0014,1.6279,-0.21,0.18,-3.86,-7.58,-11.73,0.39,54.99,91.39,-6.74,62.79,-0.0300,0.12%
1459,1460,009162,富国医药成长30股票,2021-11-15,1.2204,1.2204,0.73,5.58,-5.53,-9.37,-11.79,11.38,,,0.62,22.04,9.3798,0.15%
1460,1461,006699,红土创新沪深300增强C,2021-11-15,1.3941,1.3941,0.29,0.17,-4.16,-6.97,-11.80,-2.75,31.12,,-10.22,39.41,-4.1181,0.00%
1461,1462,009899,上银内需增长股票,2021-11-12,0.9455,0.9455,-0.52,-0.81,-2.39,-2.84,-11.88,-7.84,,,-11.98,-5.45,,0.15%
1462,1463,010778,浙商智选家居股票C,2021-11-15,0.8920,0.8920,0.27,5.69,1.79,-9.65,-11.91,,,,,-10.80,-11.04,0.00%
1463,1464,399011,中海医疗保健主题股票,2021-11-15,2.0180,3.5080,0.25,3.70,-4.36,-7.20,-11.93,5.78,50.76,112.64,-3.78,385.13,4.5693,0.15%
1464,1465,001230,鹏华医药科技,2021-11-12,1.2170,1.2170,-0.41,-0.57,-5.51,-8.08,-12,8.08,83.56,153.54,-5.95,21.70,6.6608,0.15%
1465,1466,006106,景顺长城量化港股通股票,2021-11-12,0.9236,0.9236,0.10,1.64,-2.38,-6.89,-12.06,-5.91,-5.55,,-6.62,-7.64,-6.2525,0.15%
1466,1467,161035,富国中证医药主题指数增强A,2021-11-15,2.0040,2.0040,1.11,3.46,-3.93,-6.57,-12.30,4.10,57.55,121.44,-3.75,100.40,2.3760,0.12%
1467,1468,002300,长盛医疗行业量化配置股票,2021-11-12,2.4170,2.4170,0.25,3.16,-8.48,-9.54,-12.36,8.97,82,140.74,-2.46,141.70,8.2885,0.15%
1468,1469,009414,中银大健康股票A,2021-11-15,1.2161,1.2161,0.90,2.18,-4.90,-9.02,-12.52,2.56,,,-4.34,21.61,0.6514,0.15%
1469,1470,004851,广发医疗保健股票A,2021-11-15,3.32,3.32,0.90,5.10,-5.26,-9.80,-12.53,9.09,82.85,220.99,-2.20,232,7.5538,0.15%
1470,1471,110022,易方达消费行业股票,2021-11-15,4.5070,4.5070,0.04,-2.11,-4.47,-1.21,-12.55,-0.66,50.89,146.42,-14.54,350.70,-2.9095,0.15%
1471,1472,008709,银河龙头股票,2021-11-12,0.7834,0.7834,0.62,2.59,6.57,-9.75,-12.63,-20.26,,,-22.81,-21.66,-20.6844,0.15%
1472,1473,008303,宝盈龙头优选股票A,2021-11-12,1.10,1.10,-0.01,1.30,-1.45,0.94,-12.68,1.71,,,-2.90,10,0.6681,0.15%
1473,1474,010321,中银大健康股票C,2021-11-15,1.2112,1.2112,0.89,2.18,-4.94,-9.11,-12.70,2.16,,,-4.67,0.14,0.2673,0.00%
1474,1475,009163,广发医疗保健股票C,2021-11-15,3.2988,3.2988,0.89,5.09,-5.30,-9.89,-12.71,8.65,,,-2.54,78.29,7.1298,0.00%
1475,1476,164205,天弘文化新兴产业,2021-11-15,2.4571,2.8571,0.75,-1.85,-4.76,-5.20,-12.88,0.25,48.29,146.72,-0.73,185.71,-0.5586,0.15%
1476,1477,009852,银华品质消费股票,2021-11-15,0.9507,0.9507,1.06,1.77,-2.60,-6.73,-12.99,-4.92,,,-8.14,-4.93,,0.15%
1477,1478,007287,合煦智远消费主题股票发起式A,2021-11-15,1.1936,1.1936,1.15,4.07,3.96,-3.12,-13.02,-12.04,19.06,,-12.75,19.36,-13.0755,0.15%
1478,1479,008304,宝盈龙头优选股票C,2021-11-12,1.0856,1.0856,-0.02,1.28,-1.52,0.72,-13.04,0.88,,,-3.57,8.56,-0.1288,0.00%
1479,1480,010801,长江量化消费精选股票A,2021-11-15,0.8496,0.8496,0.57,-1.29,-2.94,-3.79,-13.16,,,,,-15.04,-15.52,0.15%
1480,1481,005209,东吴双三角股票A,2021-11-12,1.0544,1.0544,-0.61,1.36,-7.30,-9.77,-13.18,-16.52,13.54,38.17,-22.02,5.44,-17.1915,0.15%
1481,1482,006658,财通中证香港红利等权指数A,2021-11-15,0.8550,0.8550,-1.80,0.87,-5.97,-8.16,-13.18,-6.72,-12.48,,-5.67,-14.50,-5.1628,0.12%
1482,1483,001180,广发医药卫生联接A,2021-11-15,1.1845,1.1845,1.40,3.97,-1.41,-5.91,-13.23,-2.59,36.09,60.61,-7.48,18.45,-4.6760,0.12%
1483,1484,007288,合煦智远消费主题股票发起式C,2021-11-15,1.1781,1.1781,1.14,4.05,3.91,-3.24,-13.23,-12.48,17.88,,-13.13,17.81,-13.4942,0.00%
1484,1485,006659,财通中证香港红利等权指数C,2021-11-15,0.8483,0.8483,-1.82,0.86,-6.01,-8.24,-13.31,-7.02,-13.01,,-5.93,-15.17,-5.4394,0.00%
1485,1486,004189,华商消费行业股票,2021-11-15,1.6371,1.1654,-0.90,-2.91,-3.51,-5.75,-13.32,-3.36,55.29,73.42,-14.92,16.54,-4.5255,0.15%
1486,1487,002978,广发医药卫生联接C,2021-11-15,1.1718,1.1718,1.39,3.96,-1.44,-5.96,-13.32,-2.80,35.53,59.84,-7.65,49.71,-4.8650,0.00%
1487,1488,008975,富国中证消费50ETF联接A,2021-11-15,1.5212,1.5212,0.89,-0.64,-3.71,-1.20,-13.33,-5.44,,,-15.37,52.12,-7.1151,0.12%
1488,1489,008075,招商核心优选股票A,2021-11-15,1.2652,1.2652,-1.93,-1.49,-0.81,-8.53,-13.38,-7.75,,,-14.78,26.52,-7.6323,0.15%
1489,1490,005210,东吴双三角股票C,2021-11-12,1.0319,1.0319,-0.61,1.36,-7.33,-9.88,-13.39,-16.93,12.42,36.15,-22.35,3.19,-17.5930,0.00%
1490,1491,010802,长江量化消费精选股票C,2021-11-15,0.8456,0.8456,0.57,-1.30,-2.98,-3.93,-13.42,,,,,-15.44,-15.92,0.00%
1491,1492,009805,国泰医药健康股票A,2021-11-15,0.9405,0.9405,0.67,0.28,-2.10,-2.29,-13.45,2.42,,,-0.32,-5.95,,0.15%
1492,1493,008976,富国中证消费50ETF联接C,2021-11-15,1.5112,1.5112,0.89,-0.64,-3.74,-1.30,-13.50,-5.81,,,-15.66,51.12,-7.4799,0.00%
1493,1494,008551,东财医药A,2021-11-12,1.2896,1.2896,-0.15,0.33,-4.28,-8.72,-13.53,0.69,,,-5.70,28.96,0.3658,0.10%
1494,1495,000711,嘉实医疗保健股票,2021-11-12,2.9420,2.9420,0.31,2.90,-8.52,-12.07,-13.55,5.45,58,118.74,-1.97,194.20,5.4858,0.15%
1495,1496,010331,天弘消费股票A,2021-11-15,0.8642,0.8642,0.15,0.31,-0.35,-4.95,-13.59,,,,,-13.58,-13.71,0.12%
1496,1497,011326,国泰医药健康股票C,2021-11-15,0.9376,0.9376,0.68,0.27,-2.14,-2.38,-13.63,,,,,-6.34,-6.97233,0.00%
1497,1498,008552,东财医药C,2021-11-12,1.2845,1.2845,-0.16,0.32,-4.30,-8.77,-13.64,0.45,,,-5.91,28.45,0.1169,0.00%
1498,1499,008076,招商核心优选股票C,2021-11-15,1.2462,1.2462,-1.93,-1.51,-0.87,-8.71,-13.73,-8.48,,,-15.35,24.62,-8.3520,0.00%
1499,1500,010332,天弘消费股票C,2021-11-15,0.8620,0.8620,0.15,0.29,-0.38,-5.05,-13.77,,,,,-13.80,-13.93,0.00%
1500,1501,481012,工银深证红利ETF联接A,2021-11-12,1.4473,2.0821,-0.77,0.87,-3.92,-4,-13.79,-11.55,17.39,69.08,-15.19,119.32,-12.1684,0.10%
1501,1502,000968,广发养老指数A,2021-11-15,1.1498,1.1498,1.54,2.26,1.96,-0.60,-13.94,-9.46,20.33,30.19,-10.05,14.98,-11.5174,0.12%
1502,1503,006724,工银深证红利ETF联接C,2021-11-12,1.4362,1.8858,-0.77,0.86,-3.95,-4.10,-13.97,-11.90,16.44,,-15.49,32.61,-12.5143,0.00%
1503,1504,002982,广发养老指数C,2021-11-15,1.1355,1.1355,1.54,2.26,1.95,-0.65,-14.02,-9.64,19.87,29.46,-10.20,18.88,-11.6876,0.00%
1504,1505,006675,宝盈品牌消费股票A,2021-11-12,1.3744,1.3744,1.20,2.01,5.10,-7.91,-14.23,2.30,19.93,,-1.65,37.44,1.1109,0.15%
1505,1506,001193,中金消费升级,2021-11-15,1.3447,1.3447,0.58,0.78,-0.54,-3.95,-14.30,-5.90,58.39,118.30,-15.64,34.47,-7.5380,0.15%
1506,1507,005237,银华医疗健康量化优选A,2021-11-15,1.7983,1.7983,1.02,4.66,-5.84,-7.92,-14.38,1.81,51.95,100.14,-4.87,79.83,0.0675,0.15%
1507,1508,005238,银华医疗健康量化优选C,2021-11-15,1.7751,1.7751,1.01,4.65,-5.88,-8.01,-14.56,1.39,50.76,98.18,-5.20,77.51,-0.3290,0.00%
1508,1509,006676,宝盈品牌消费股票C,2021-11-12,1.3478,1.3478,1.20,2.01,5.03,-8.09,-14.57,1.48,18.03,,-2.33,34.78,0.3126,0.00%
1509,1510,004995,广发品牌消费股票发起式A,2021-11-15,1.8089,1.8089,-0.07,-1.49,-3.04,-6.57,-14.92,-4.64,62.52,145.64,-16.31,80.89,-6.4741,0.15%
1510,1511,010245,广发品牌消费股票发起式C,2021-11-15,1.8022,1.8022,-0.07,-1.49,-3.08,-6.66,-15.09,-5.02,,,-16.60,3.35,-6.8392,0.00%
1511,1512,008107,华商医药医疗行业股票,2021-11-15,1.3349,1.3349,1.51,2.79,-4.49,-11.37,-15.21,-4.18,,,-8.59,33.49,-6.0379,0.15%
1512,1513,502056,广发中证医疗指数(LOF)A,2021-11-15,1.3365,1.3490,1.42,3.47,-3.71,-9.82,-15.44,-0.32,55.48,112.22,-7.41,42.51,-2.5440,0.05%
1513,1514,009881,广发中证医疗指数(LOF)C,2021-11-15,1.3335,1.3335,1.41,3.46,-3.73,-9.86,-15.53,-0.53,,,-7.57,0.64,-2.7440,0.00%
1514,1515,160219,国泰国证医药卫生行业指数,2021-11-15,0.8785,2.2635,1.61,3.82,-2.35,-7.07,-15.87,-2.32,41.53,80.28,-10.31,137.72,-4.7063,0.10%
1515,1516,001915,宝盈医疗健康沪港深股票,2021-11-12,1.9340,1.9340,0.16,1.52,-6.80,-11.61,-15.95,-2.62,61.03,147,-7.46,93.40,-4.1625,0.15%
1516,1517,009988,信达澳银蓝筹精选股票,2021-11-12,1.0625,1.0625,-0.96,-3.14,-6.81,-8.41,-15.97,-2.33,,,-10.65,6.25,-2.0918,0.15%
1517,1518,162412,华宝医疗ETF联接A,2021-11-15,1.1815,0.7114,1.40,3.48,-3.57,-9.77,-16.03,-3.02,55.82,115.13,-10.19,-24.78,-5.1677,0.12%
1518,1519,167301,方正富邦保险主题指数,2021-11-15,0.8010,1.3390,0.25,0.63,-2.55,-0.25,-16.04,-15.42,-9.04,10.56,-20.54,34.21,-17.1079,0.08%
1519,1520,006671,广发消费升级股票,2021-11-15,1.7468,1.7468,0.48,2.10,-4.02,-7.56,-16.04,-6.08,49.57,,-15.46,74.68,-8.5871,0.15%
1520,1521,012323,华宝医疗ETF联接C,2021-11-15,1.1805,1.1805,1.40,3.47,-3.58,-9.81,-16.10,,,,,-15.60,-16.765568,0.00%
1521,1522,006816,泰康港股通地产指数A,2021-11-12,0.8201,0.8201,-0.45,7.26,-1.13,-8.47,-16.41,-16.50,-19.30,,-10.37,-17.99,-14.8479,0.10%
1522,1523,160635,鹏华中证医药卫生(LOF)A,2021-11-12,1.37,1.24,-0.22,0.22,-4.66,-10.10,-16.57,-6.61,28.16,47.15,-11.44,24.19,-6.8661,0.12%
1523,1524,006817,泰康港股通地产指数C,2021-11-12,0.8124,0.8124,-0.45,7.25,-1.17,-8.56,-16.58,-16.83,-19.89,,-10.68,-18.76,-15.1806,0.00%
1524,1525,010366,鹏华中证医药卫生(LOF)C,2021-11-12,0.9160,0.9160,-0.22,0.22,-4.68,-10.11,-16.58,-6.63,,,-11.50,-8.40,-7.0051,0.00%
1525,1526,000960,招商医药健康产业股票,2021-11-15,2.87,2.87,1.41,4.74,-8.19,-10.65,-16.72,-1.44,71.55,166.23,-6.24,187,-3.3470,0.15%
1526,1527,000373,华安中证细分医药ETF联接A,2021-11-15,1.8050,1.8050,1.75,4.58,-1.74,-7.25,-17.16,-5.94,27.65,47.71,-11.78,80.50,-8.3678,0.12%
1527,1528,007076,汇添富中证医药ETF联接A,2021-11-15,1.4382,1.4382,1.78,4.10,-1.49,-7.74,-17.26,-4.59,30.46,,-9.97,43.82,-6.9962,0.10%
1528,1529,000376,华安中证细分医药ETF联接C,2021-11-15,1.7540,1.7540,1.80,4.59,-1.74,-7.34,-17.30,-6.30,26.64,46.04,-12.08,75.40,-8.7394,0.00%
1529,1530,011601,前海开源公共卫生股票A,2021-11-15,0.8413,0.8413,0.66,5.77,-10.27,-16.50,-17.35,,,,,-15.87,-16.42,0.15%
1530,1531,007077,汇添富中证医药ETF联接C,2021-11-15,1.4232,1.4232,1.77,4.10,-1.53,-7.84,-17.43,-4.97,29.43,,-10.28,42.32,-7.3662,0.00%
1531,1532,011602,前海开源公共卫生股票C,2021-11-15,0.8391,0.8391,0.66,5.76,-10.30,-16.60,-17.53,,,,,-16.09,-16.64,0.00%
1532,1533,000974,安信消费医药股票,2021-11-15,1.7060,1.7660,0.89,3.08,-0.70,-6.06,-17.74,-9.26,24.25,44.82,-12.74,77.78,-10.9062,0.15%
1533,1534,161122,易方达中证万得生物科技指数(LOF)A,2021-11-15,0.9437,1.3421,2.38,4.73,-3.77,-11.46,-18.02,2.81,67.68,132.97,-4.19,40.28,-0.6788,0.10%
1534,1535,010572,易方达中证万得生物科技指数(LOF)C,2021-11-15,0.9411,0.9411,2.37,4.72,-3.80,-11.53,-18.15,,,,-4.45,2.40,0.032644,0.00%
1535,1536,001344,易方达沪深300医药联接A,2021-11-15,1.5625,1.5625,1.98,4.47,-1.86,-9.19,-18.41,-3.03,30.59,61.65,-12.23,56.25,-5.7977,0.10%
1536,1537,009864,招商景气优选股票A,2021-11-15,0.8391,0.8391,-1.81,-1.47,-0.97,-10.02,-18.44,,,,-19.29,-16.09,-14.54,0.15%
1537,1538,007883,易方达沪深300医药联接C,2021-11-15,1.5587,1.5587,1.98,4.47,-1.86,-9.21,-18.45,-3.13,30.34,,-12.31,49.77,-5.8921,0.00%
1538,1539,010387,易方达医药生物股票A,2021-11-15,0.89,0.89,0.96,5.03,-2.14,-10.73,-18.60,-11.01,,,-13.64,-11,,0.15%
1539,1540,004040,金鹰医疗健康产业A,2021-11-12,1.9034,2.2034,-0.53,0.90,-7.02,-17.28,-18.71,16.26,70.92,124.56,2.13,114.39,16.1732,0.12%
1540,1541,004805,长信消费精选量化股票A,2021-11-15,1.7954,1.7954,0.72,-1.17,-7.02,-5.58,-18.73,-3.45,51.68,103.05,-16.42,79.54,-5.5076,0.15%
1541,1542,009865,招商景气优选股票C,2021-11-15,0.8324,0.8324,-1.82,-1.48,-1.03,-10.20,-18.77,,,,-19.87,-16.76,-15.22,0.00%
1542,1543,010388,易方达医药生物股票C,2021-11-15,0.8864,0.8864,0.97,5.02,-2.17,-10.82,-18.77,-11.36,,,-13.94,-11.36,,0.00%
1543,1544,004041,金鹰医疗健康产业C,2021-11-12,1.9841,2.2941,-0.54,0.88,-7.05,-17.37,-18.88,15.78,69.60,120.82,1.77,123.20,15.7098,0.00%
1544,1545,009898,民生加银医药健康股票,2021-11-15,0.8226,0.8226,1.03,2.67,-4.05,-7.85,-19.96,-16.57,,,-20.14,-17.74,,0.15%
1545,1546,006756,国泰中证生物医药ETF联接A,2021-11-15,1.5902,1.5902,2.05,4.47,-2.98,-12.21,-20.01,-12.94,32.65,,-13.16,59.02,-15.2176,0.10%
1546,1547,010592,南方医药创新股票A,2021-11-15,0.8017,0.8017,0.91,5.22,-7.67,-12.90,-20.07,,,,,-19.83,-20.55,0.15%
1547,1548,011040,天弘国证生物医药ETF发起式联接A,2021-11-15,0.8861,0.8861,2.19,5.09,-4.70,-12.83,-20.08,,,,,-11.39,-13.29,0.10%
1548,1549,501009,汇添富中证生物科技指数A,2021-11-15,2.1864,2.1864,1.93,4.52,-3.35,-11.30,-20.11,-2.82,60.61,117.51,-11.53,118.64,-5.7391,0.10%
1549,1550,006757,国泰中证生物医药ETF联接C,2021-11-15,1.5721,1.5721,2.04,4.47,-3,-12.27,-20.13,-13.21,31.85,,-13.39,57.21,-15.4678,0.00%
1550,1551,011041,天弘国证生物医药ETF发起式联接C,2021-11-15,0.8847,0.8847,2.19,5.08,-4.72,-12.87,-20.17,,,,,-11.53,-13.43,0.00%
1551,1552,501010,汇添富中证生物科技指数C,2021-11-15,2.1762,2.1762,1.93,4.51,-3.39,-11.39,-20.27,-3.21,59.35,115.89,-11.84,117.62,-6.1167,0.00%
1552,1553,010593,南方医药创新股票C,2021-11-15,0.7984,0.7984,0.92,5.22,-7.70,-13.02,-20.30,,,,,-20.16,-20.89,0.00%
1553,1554,501005,汇添富中证精准医疗指数A,2021-11-15,1.5181,1.5181,2.28,5.86,-1.41,-10.46,-20.43,-7.97,41.39,95.61,-13.08,51.81,-10.7134,0.08%
1554,1555,008154,嘉实医药健康100ETF联接A,2021-11-12,0.8302,0.8302,-0.05,-0.30,-3.01,-9.31,-20.50,,,,,-16.98,-16.98,0.12%
1555,1556,501006,汇添富中证精准医疗指数C,2021-11-15,1.4855,1.4855,2.28,5.86,-1.45,-10.55,-20.59,-8.34,40.29,93.58,-13.38,48.55,-11.0757,0.00%
1556,1557,008155,嘉实医药健康100ETF联接C,2021-11-12,0.8292,0.8292,-0.06,-0.31,-3.04,-9.37,-20.59,,,,,-17.08,-17.08,0.00%
1557,1558,161726,招商国证生物医药指数(LOF)A,2021-11-15,0.8767,1.2652,2.25,5.18,-4.77,-13.39,-21.40,-2.54,56.92,112.60,-6.79,39.80,-5.6418,0.10%
1558,1559,010362,嘉实品质优选股票C,2021-11-12,0.9403,0.9403,0.15,2.54,4.91,-2.98,,,,,,-5.97,-5.97,0.00%
1559,1560,012211,申万菱信智能汽车股票C,2021-11-12,1.2396,1.2396,0.09,7.42,20.06,6.83,,,,,,23.96,23.96,0.00%
1560,1561,011923,大成消费精选股票A,2021-11-12,0.9515,0.9515,0.26,-0.67,0.16,0.57,,,,,,-4.85,-4.85,0.15%
1561,1562,011853,招商中证消费龙头指数增强A,2021-11-15,0.9950,0.9950,0.90,-0.31,-1.49,2.33,,,,,,-0.50,-1.39,0.12%
1562,1563,011966,招商中证光伏产业指数A,2021-11-15,1.1105,1.1105,-3.39,-1.38,1.28,7.41,,,,,,11.05,14.95,0.12%
