,基金代码,基金简称,2021-12-06-单位净值,2021-12-06-累计净值,2021-12-03-单位净值,2021-12-03-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
12159,013661,华安研究领航混合A,,,1.0006,1.0006,,,暂停申购,暂停赎回,0.15%
12160,014056,太平丰润一年定开债发起式,,,1.0006,1.0006,,,封闭期,封闭期,0.50%
12161,013822,南方月月享30天滚动持有债券发起A,,,1.0006,1.0006,,,暂停申购,暂停赎回,0.04%
12162,013582,中海海颐混合C,,,1.0005,1.0005,,,暂停申购,暂停赎回,0.00%
12163,013690,湘财久盛39个月定期开放债券C,,,1.0005,1.0005,,,暂停申购,暂停赎回,0.00%
12164,013821,南方定利一年定开债券,,,1.0005,1.0005,,,暂停申购,暂停赎回,0.80%
12165,013813,景顺长城景气进取混合C,,,1.0005,1.0005,,,暂停申购,暂停赎回,0.00%
12166,013662,华安研究领航混合C,,,1.0005,1.0005,,,暂停申购,暂停赎回,0.00%
12167,013823,南方月月享30天滚动持有债券发起C,,,1.0005,1.0005,,,暂停申购,暂停赎回,0.00%
12168,013248,交银鸿泰一年持有期混合A,,,1.0004,1.0004,,,暂停申购,暂停赎回,0.08%
12169,013739,百嘉聚利混合A,,,1.0004,1.0004,,,暂停申购,暂停赎回,0.15%
12170,013653,中银上清所0-5年农发行债券指数,,,1.0004,1.0004,,,暂停申购,暂停赎回,0.04%
12171,013864,平安元泓30天滚动持有短债A,,,1.0004,1.0004,,,暂停申购,暂停赎回,0.06%
12172,014128,东财创新药A,,,1.0004,1.0004,,,暂停申购,暂停赎回,0.12%
12173,013249,交银鸿泰一年持有期混合C,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.00%
12174,012704,中银兴利稳健回报一年封闭混合A,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.15%
12175,013740,百嘉聚利混合C,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.00%
12176,014149,景顺长城安鼎一年持有期混合C,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.00%
12177,012856,银华顺益一年定开债,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.80%
12178,013190,中融景惠混合A,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.12%
12179,013865,平安元泓30天滚动持有短债C,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.00%
12180,013931,博时富恒一年定开债发起式,,,1.0003,1.0003,,,封闭期,封闭期,0.80%
12181,013497,易方达裕华利率债3个月定开债,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.60%
12182,012880,国泰景气优选混合A,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.15%
12183,014148,景顺长城安鼎一年持有期混合A,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.08%
12184,014129,东财创新药C,,,1.0003,1.0003,,,暂停申购,暂停赎回,0.00%
12185,013191,中融景惠混合C,,,1.0002,1.0002,,,暂停申购,暂停赎回,0.00%
12186,013985,融通稳健增利6个月持有混合A,,,1.0002,1.0002,,,暂停申购,暂停赎回,0.12%
12187,011980,国富匠心精选混合A,,,1.0002,1.0002,,,暂停申购,暂停赎回,0.15%
12188,003972,国富美元债定开债人民币,,,1.0001,1.0721,,,暂停申购,暂停赎回,0.08%
12189,011736,宝盈祥庆9个月持有混合A,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.08%
12190,012554,西部利得创业板大盘ETF联接A,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.10%
12191,012555,西部利得创业板大盘ETF联接C,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.00%
12192,012561,天弘中证新材料主题指数发起式A,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.10%
12193,013979,惠升和赢纯债3个月定开C,,,1.0001,1.0001,,,封闭期,封闭期,0.00%
12194,014298,上投摩根月月盈30天滚动持有发起式短债债券C,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.00%
12195,011981,国富匠心精选混合C,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.00%
12196,013986,融通稳健增利6个月持有混合C,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.00%
12197,014100,博时中证科创创业50ETF发起式联接C,,,1.0001,1.0001,,,封闭期,封闭期,0.00%
12198,013838,中银恒嘉60天滚动持有短债A,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.04%
12199,013704,德邦90天滚动持有中短债债券A,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.04%
12200,014099,博时中证科创创业50ETF发起式联接A,,,1.0001,1.0001,,,封闭期,封闭期,0.12%
12201,014297,上投摩根月月盈30天滚动持有发起式短债债券A,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.02%
12202,012562,天弘中证新材料主题指数发起式C,,,1.0001,1.0001,,,暂停申购,暂停赎回,0.00%
12203,013235,华富富惠一年定开债券发起,,,1.0001,1.0001,,,封闭期,封闭期,0.60%
12204,013978,惠升和赢纯债3个月定开A,,,1.0001,1.0001,,,封闭期,封闭期,0.80%
12205,013726,惠升惠诚稳健一年持有混合A,,,1.0001,1.0001,,,封闭期,封闭期,0.80%
12206,013976,财通资管鸿佳60天滚动中短债A,,,1.0001,1.0001,,,封闭期,封闭期,0.40%
12207,013977,财通资管鸿佳60天滚动中短债C,,,1.0001,1.0001,,,封闭期,封闭期,0.00%
12208,005337,中加颐慧定开债券发起式C,,,1,1,,,暂停申购,暂停赎回,0.00%
12209,004912,中加纯债定开债券C,,,1,1,,,暂停申购,暂停赎回,0.00%
12210,009934,浦银安盛普华66个月定开债C,,,1,1,,,暂停申购,暂停赎回,0.00%
12211,008616,浙商汇金聚泓两年定开债C,,,1,1,,,暂停申购,暂停赎回,0.00%
12212,011959,宝盈中债3-5年国开债指数C,,,1,1,,,封闭期,封闭期,0.00%
12213,011958,宝盈中债3-5年国开债指数A,,,1,1,,,封闭期,封闭期,0.50%
12214,013490,同泰金融精选股票A,,,1,1,,,暂停申购,暂停赎回,0.15%
12215,013498,银华永丰债券,,,1,1,,,封闭期,封闭期,0.40%
12216,012881,国泰景气优选混合C,,,1,1,,,暂停申购,暂停赎回,0.00%
12217,014004,博时富璟纯债一年定开债,,,1,1,,,封闭期,封闭期,0.08%
12218,013386,信达澳银优势价值混合C,,,1,1,,,暂停申购,暂停赎回,0.00%
12219,014095,南方誉盈一年持有混合C,,,1,1,,,暂停申购,暂停赎回,0.00%
12220,013665,银河成长优选一年持有混合A,,,1,1,,,暂停申购,暂停赎回,0.15%
12221,014036,博时成长回报混合A,,,1,1,,,封闭期,封闭期,0.15%
12222,013574,中邮鑫溢中短债债券C,,,1,1,,,暂停申购,暂停赎回,0.00%
12223,013778,交银兴享一年持有期混合(FOF)A,,,1,1,,,暂停申购,暂停赎回,0.12%
12224,506007,广发科创板两年定开混合,,,1,1,,,暂停申购,暂停赎回,0.15%
12225,012703,华夏核心成长混合A,,,1,1,,,封闭期,封闭期,0.15%
12226,013173,红土创新科技创新3个月定开混合C,,,1,1,,,封闭期,封闭期,0.00%
12227,009467,红土创新科技创新3个月定开混合A,,,1,1,,,封闭期,封闭期,0.15%
12228,012935,万家鼎鑫一年定开债发起式,,,1,1,,,暂停申购,暂停赎回,0.60%
12229,013839,中银恒嘉60天滚动持有短债C,,,1,1,,,暂停申购,暂停赎回,0.00%
12230,012710,华夏核心成长混合C,,,1,1,,,封闭期,封闭期,0.00%
12231,013705,德邦90天滚动持有中短债债券C,,,1,1,,,暂停申购,暂停赎回,0.00%
12232,013980,光大保德信恒鑫混合A,,,1,1,,,暂停申购,暂停赎回,0.08%
12233,013727,惠升惠诚稳健一年持有混合C,,,1,1,,,封闭期,封闭期,0.00%
12234,014094,南方誉盈一年持有混合A,,,1,1,,,暂停申购,暂停赎回,0.08%
12235,013779,交银兴享一年持有期混合(FOF)C,,,1,1,,,暂停申购,暂停赎回,0.00%
12236,013573,中邮鑫溢中短债债券A,,,1,1,,,暂停申购,暂停赎回,0.04%
12237,014037,博时成长回报混合C,,,1,1,,,封闭期,封闭期,0.00%
12238,013450,博时凤凰领航混合A,,,0.9999,0.9999,,,封闭期,封闭期,1.50%
12239,013491,同泰金融精选股票C,,,0.9999,0.9999,,,暂停申购,暂停赎回,0.00%
12240,013981,光大保德信恒鑫混合C,,,0.9999,0.9999,,,暂停申购,暂停赎回,0.00%
12241,013666,银河成长优选一年持有混合C,,,0.9999,0.9999,,,暂停申购,暂停赎回,0.00%
12242,012198,国金核心资产一年持有A,,,0.9998,0.9998,,,暂停申购,暂停赎回,0.15%
12243,012132,华泰保兴价值成长A,,,0.9998,0.9998,,,暂停申购,暂停赎回,0.08%
12244,169109,东方红睿和三年定开混合A,,,0.9998,0.9998,,,暂停申购,暂停赎回,1.50%
12245,012439,东方红睿和三年定开混合C,,,0.9998,0.9998,,,暂停申购,暂停赎回,0.00%
12246,012705,中银兴利稳健回报一年封闭混合C,,,0.9998,0.9998,,,暂停申购,暂停赎回,0.00%
12247,012528,广发鑫睿一年持有期混合A,,,0.9998,0.9998,,,暂停申购,暂停赎回,0.15%
12248,012177,华泰保兴价值成长C,,,0.9997,0.9997,,,暂停申购,暂停赎回,0.00%
12249,014193,汇添富中证芯片产业指数增强发起A,,,0.9997,0.9997,,,暂停申购,暂停赎回,0.15%
12250,014194,汇添富中证芯片产业指数增强发起C,,,0.9997,0.9997,,,暂停申购,暂停赎回,0.00%
12251,013967,广发恒享一年持有期混合A,,,0.9996,0.9996,,,封闭期,封闭期,0.80%
12252,012032,光大保德信纯债债券C,,,0.9995,0.9995,,,暂停申购,暂停赎回,0.00%
12253,012770,光大保德信创新生活混合,,,0.9995,0.9995,,,暂停申购,暂停赎回,0.15%
12254,012031,光大保德信纯债债券A,,,0.9995,0.9995,,,暂停申购,暂停赎回,0.08%
12255,004419,汇添富美元债债券人民币A,,,0.9994,0.9994,,,开放申购,开放赎回,0.08%
12256,009984,鹏华启航两年封闭运作混合,,,0.9994,0.9994,,,暂停申购,暂停赎回,0.15%
12257,012182,广发沪港深精选混合A,,,0.9994,0.9994,,,暂停申购,暂停赎回,0.15%
12258,012529,广发鑫睿一年持有期混合C,,,0.9994,0.9994,,,暂停申购,暂停赎回,0.00%
12259,013968,广发恒享一年持有期混合C,,,0.9994,0.9994,,,封闭期,封闭期,0.00%
12260,012803,中融聚优一年定开债券,,,0.9994,0.9994,,,暂停申购,暂停赎回,0.60%
12261,013375,平安元鑫120天滚动持有中短债A,,,0.9993,0.9993,,,暂停申购,暂停赎回,0.03%
12262,013376,平安元鑫120天滚动持有中短债C,,,0.9992,0.9992,,,暂停申购,暂停赎回,0.00%
12263,012187,招商品质成长混合C,,,0.9992,0.9992,,,暂停申购,暂停赎回,0.00%
12264,012183,广发沪港深精选混合C,,,0.9991,0.9991,,,暂停申购,暂停赎回,0.00%
12265,014063,景顺长城专精特新量化优选股票C,,,0.9991,0.9991,,,暂停申购,暂停赎回,0.00%
12266,014062,景顺长城专精特新量化优选股票A,,,0.9991,0.9991,,,暂停申购,暂停赎回,0.15%
12267,013869,创金合信物联网主题股票发起A,,,0.9990,0.9990,,,暂停申购,暂停赎回,0.15%
12268,013870,创金合信物联网主题股票发起C,,,0.9990,0.9990,,,暂停申购,暂停赎回,0.00%
12269,013896,宝盈成长精选混合C,,,0.9990,0.9990,,,暂停申购,暂停赎回,0.00%
12270,013895,宝盈成长精选混合A,,,0.9990,0.9990,,,暂停申购,暂停赎回,0.15%
12271,013371,民生加银新能源智选混合发起A,,,0.9988,0.9988,,,暂停申购,暂停赎回,0.15%
12272,011737,宝盈祥庆9个月持有混合C,,,0.9987,0.9987,,,暂停申购,暂停赎回,0.00%
12273,012199,国金核心资产一年持有C,,,0.9987,0.9987,,,暂停申购,暂停赎回,0.00%
12274,012214,民生加银核心资产股票A,,,0.9987,0.9987,,,暂停申购,暂停赎回,0.15%
12275,013358,上银高质量优选9个月持有混合A,,,0.9986,0.9986,,,暂停申购,暂停赎回,0.15%
12276,012943,广发稳睿六个月持有混合A,,,0.9984,0.9984,,,封闭期,封闭期,0.80%
12277,013451,博时凤凰领航混合C,,,0.9984,0.9984,,,封闭期,封闭期,0.00%
12278,012215,民生加银核心资产股票C,,,0.9984,0.9984,,,暂停申购,暂停赎回,0.00%
12279,012759,工银沪港深互联网ETF发起式联接A,,,0.9984,0.9984,,,暂停申购,暂停赎回,0.10%
12280,012760,工银沪港深互联网ETF发起式联接C,,,0.9984,0.9984,,,暂停申购,暂停赎回,0.00%
12281,013293,长城健康消费混合,,,0.9983,0.9983,,,暂停申购,暂停赎回,0.15%
12282,013359,上银高质量优选9个月持有混合C,,,0.9981,0.9981,,,暂停申购,暂停赎回,0.00%
12283,013372,民生加银新能源智选混合发起C,,,0.9981,0.9981,,,暂停申购,暂停赎回,0.00%
12284,000277,博时双月薪定期支付债券,,,0.9980,1.8520,,,封闭期,封闭期,0.09%
12285,013934,长江红利回报混合发起式A,,,0.9979,0.9979,,,封闭期,封闭期,1.50%
12286,013356,大摩沪港深精选混合A,,,0.9978,0.9978,,,暂停申购,暂停赎回,0.15%
12287,012944,广发稳睿六个月持有混合C,,,0.9977,0.9977,,,封闭期,封闭期,0.00%
12288,013357,大摩沪港深精选混合C,,,0.9977,0.9977,,,暂停申购,暂停赎回,0.00%
12289,011695,华泰紫金信息科技6个月定开C,,,0.9976,0.9976,,,暂停申购,暂停赎回,0.00%
12290,011903,南方领航优选混合A,,,0.9976,0.9976,,,暂停申购,暂停赎回,0.15%
12291,013935,长江红利回报混合发起式C,,,0.9976,0.9976,,,暂停申购,暂停赎回,0.00%
12292,011904,南方领航优选混合C,,,0.9975,0.9975,,,暂停申购,暂停赎回,0.00%
12293,011361,华夏博锐一年持有混合(MOM)A,,,0.9973,0.9973,,,封闭期,封闭期,0.15%
12294,013461,鹏扬成长先锋混合A,,,0.9969,0.9969,,,封闭期,封闭期,0.15%
12295,013559,招商均衡回报混合A,,,0.9969,0.9969,,,暂停申购,暂停赎回,0.15%
12296,014275,易方达北交所精选两年定开混合A,,,0.9969,0.9969,,,暂停申购,暂停赎回,0.15%
12297,012073,华安均衡优选混合A,,,0.9967,0.9967,,,暂停申购,暂停赎回,0.15%
12298,014276,易方达北交所精选两年定开混合C,,,0.9967,0.9967,,,暂停申购,暂停赎回,0.00%
12299,011362,华夏博锐一年持有混合(MOM)C,,,0.9966,0.9966,,,封闭期,封闭期,0.00%
12300,013634,申万菱信双利混合A,,,0.9966,0.9966,,,暂停申购,暂停赎回,0.12%
12301,013462,鹏扬成长先锋混合C,,,0.9965,0.9965,,,封闭期,封闭期,0.00%
12302,013422,太平智行三个月定开混合发起式,,,0.9965,0.9965,,,暂停申购,暂停赎回,1.50%
12303,012074,华安均衡优选混合C,,,0.9962,0.9962,,,暂停申购,暂停赎回,0.00%
12304,013635,申万菱信双利混合C,,,0.9962,0.9962,,,暂停申购,暂停赎回,0.00%
12305,013560,招商均衡回报混合C,,,0.9961,0.9961,,,暂停申购,暂停赎回,0.00%
12306,011296,汇添富优势行业一年定开混合A,,,0.9960,0.9960,,,暂停申购,暂停赎回,0.15%
12307,013435,大成景气精选六个月持有混合A,,,0.9947,0.9947,,,暂停申购,暂停赎回,0.15%
12308,012308,国泰价值远见两年封闭运作混合A,,,0.9945,0.9945,,,暂停申购,暂停赎回,0.15%
12309,008111,银华信用精选18个月定开债,,,0.9943,0.9943,,,暂停申购,暂停赎回,0.80%
12310,014294,南方北交所精选两年定开混合发起,,,0.9942,0.9942,,,暂停申购,暂停赎回,0.15%
12311,013436,大成景气精选六个月持有混合C,,,0.9941,0.9941,,,暂停申购,暂停赎回,0.00%
12312,013329,嘉实全球价值股票(QDII)美元现汇,,,0.9940,0.9940,,,封闭期,封闭期,1.50%
12313,011297,汇添富优势行业一年定开混合C,,,0.9937,0.9937,,,暂停申购,暂停赎回,0.00%
12314,012309,国泰价值远见两年封闭运作混合C,,,0.9931,0.9931,,,暂停申购,暂停赎回,0.00%
12315,014277,万家北交所慧选两年定开混合A,,,0.9926,0.9926,,,暂停申购,暂停赎回,0.15%
12316,014278,万家北交所慧选两年定开混合C,,,0.9925,0.9925,,,暂停申购,暂停赎回,0.00%
12317,011836,银华智能建造股票发起式,,,0.9918,0.9918,,,暂停申购,暂停赎回,0.15%
12318,470888,汇添富香港混合(QDII),,,0.9910,1.1410,,,开放申购,开放赎回,0.12%
12319,013328,嘉实全球价值股票(QDII)人民币,,,0.9910,0.9910,,,暂停申购,暂停赎回,0.15%
12320,012415,德邦上证G60综指增强A,,,0.9906,0.9906,,,暂停申购,暂停赎回,0.12%
12321,012088,东方红锦和甄选18个月持有混合A,,,0.9902,0.9902,,,暂停申购,暂停赎回,0.80%
12322,012416,德邦上证G60综指增强C,,,0.9901,0.9901,,,暂停申购,暂停赎回,0.00%
12323,002880,华夏大中华信用债C,,,0.99,1.0980,,,限大额,开放赎回,0.00%
12324,013469,泰信低碳经济混合发起式A,,,0.9892,0.9892,,,暂停申购,暂停赎回,0.15%
12325,010857,宝盈祥乐一年持有期混合A,,,0.9890,0.9890,,,暂停申购,暂停赎回,0.10%
12326,013470,泰信低碳经济混合发起式C,,,0.9888,0.9888,,,暂停申购,暂停赎回,0.00%
12327,014279,汇添富北交所创新精选两年定开混合A,,,0.9887,0.9887,,,暂停申购,暂停赎回,0.15%
12328,014280,汇添富北交所创新精选两年定开混合C,,,0.9886,0.9886,,,暂停申购,暂停赎回,0.00%
12329,012089,东方红锦和甄选18个月持有混合C,,,0.9880,0.9880,,,暂停申购,暂停赎回,0.00%
12330,008751,大成全球美元债(QDII)A人民币,,,0.9873,1.0023,,,限大额,开放赎回,0.08%
12331,012008,易方达稳健回报一年混合A,,,0.9873,0.9873,,,暂停申购,暂停赎回,0.15%
12332,014283,华夏北交所精选两年定开混合发起式,,,0.9873,0.9873,,,封闭期,封闭期,0.15%
12333,010858,宝盈祥乐一年持有期混合C,,,0.9872,0.9872,,,暂停申购,暂停赎回,0.00%
12334,004420,汇添富美元债债券人民币C,,,0.9863,0.9863,,,开放申购,开放赎回,0.00%
12335,012009,易方达稳健回报一年混合C,,,0.9858,0.9858,,,暂停申购,暂停赎回,0.00%
12336,013414,太平智远三个月定开股票发起式,,,0.9851,0.9851,,,暂停申购,暂停赎回,1.50%
12337,014273,广发北交所精选两年定开混合A,,,0.9842,0.9842,,,暂停申购,暂停赎回,0.15%
12338,014274,广发北交所精选两年定开混合C,,,0.9841,0.9841,,,暂停申购,暂停赎回,0.00%
12339,012060,富国全球消费精选混合(QDII)人民币A,,,0.9831,0.9831,,,开放申购,开放赎回,0.15%
12340,007256,广发汇阳三个月定期开放债券,,,0.9826,1.0389,,,暂停申购,暂停赎回,0.06%
12341,012159,财通资管健康产业混合A,,,0.9820,0.9820,,,暂停申购,暂停赎回,0.15%
12342,012160,财通资管健康产业混合C,,,0.9819,0.9819,,,暂停申购,暂停赎回,0.00%
12343,012062,富国全球消费精选混合(QDII)人民币C,,,0.9811,0.9811,,,开放申购,开放赎回,0.00%
12344,320013,诺安全球黄金,,,0.9810,1.0660,,,开放申购,开放赎回,0.08%
12345,013513,长安先进制造混合A,,,0.9806,0.9806,,,暂停申购,暂停赎回,0.15%
12346,013514,长安先进制造混合C,,,0.9801,0.9801,,,暂停申购,暂停赎回,0.00%
12347,012188,华安优势龙头混合A,,,0.9780,0.9780,,,暂停申购,暂停赎回,0.15%
12348,012189,华安优势龙头混合C,,,0.9778,0.9778,,,暂停申购,暂停赎回,0.00%
12349,008752,大成全球美元债(QDII)C人民币,,,0.9777,0.9927,,,限大额,开放赎回,0.00%
12350,012535,万家全球成长一年持有期混合(QDII)A,,,0.9751,0.9751,,,开放申购,暂停赎回,0.15%
12351,012536,万家全球成长一年持有期混合(QDII)C,,,0.9740,0.9740,,,开放申购,暂停赎回,0.00%
12352,012576,富国诚益回报12个月持有混合A,,,0.9728,0.9728,,,暂停申购,暂停赎回,0.08%
12353,013626,华夏周期驱动混合发起式A,,,0.9721,0.9721,,,封闭期,封闭期,0.15%
12354,012577,富国诚益回报12个月持有混合C,,,0.9717,0.9717,,,暂停申购,暂停赎回,0.00%
12355,013627,华夏周期驱动混合发起式C,,,0.9713,0.9713,,,封闭期,封闭期,0.00%
12356,006327,易方达中证海外50ETF联接人民币A,,,0.9708,0.9708,,,限大额,开放赎回,0.12%
12357,012123,招商金安成长严选1年封闭混合,,,0.9648,0.9648,,,暂停申购,暂停赎回,0.15%
